"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Montenegro","MNE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1859673036858","95.4302206036587","95.674688556437","95.9192963290748","96.1640949733071","96.4090994773298","96.65430968259","96.8997474933698","97.145409083929","97.3912959033093","97.6373850604074","97.8836949552276","98.5062984677874","98.6814038394913","98.8569123690641","98.8603939935067","98.8638736312685","","",
"Mongolia","MNG","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4953614169164","63.8930991876622","65.2631885127539","66.6052545425881","67.9189653068814","69.2018583021678","70.4564922690515","71.6821145354004","72.8790843201777","74.0447903548772","75.1827087064584","76.0198226801003","76.6971420236104","77.3737729103165","78.0492712740592","78.7245239498298","79.3990823170909","80.0725332167492","80.7515587657682","81.4356125956715","82.1241197629958","82.8158097535252","83.5112272352902","","",
"Northern Mariana Islands","MNP","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8436215951858","97.052725714739","97.2618298342922","97.4709339538454","97.6800380733986","97.8891421929518","98.098246312505","98.3073504320582","98.5164545516114","98.7255586711646","98.9346627907178","99.143766910271","99.3528710298242","99.5619751493774","99.7710792689306","99.9801833884838","100","100","100","100","100","100","100","","",
"Mozambique","MOZ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7135095802514","23.7660889119429","25.281950672123","26.8306654926848","28.4125475477891","30.0268645534793","31.6744358371789","33.3535146665371","35.2069187179296","37.1024439275655","39.0283491613439","40.9829957259919","42.9657407480855","44.975925386408","47.0128819373376","49.0759428639125","51.1644141801736","53.2771826866148","55.4139858964107","57.5753680766886","59.7601108598003","61.4809315914592","63.1953657541075","","",
"Mauritania","MRT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6727136260492","42.4899515308389","44.036188545055","45.6009548233358","47.1838775605219","48.7833430823827","50.3993782607608","52.0315948495456","53.6800163896712","55.3417749959603","57.0181227515306","58.7082503245994","60.4113532940723","62.125804073415","63.8479726379874","65.5766976503204","67.3108424585845","69.0508935100155","70.7953470501433","72.5443131435372","74.2967211205179","76.0527121974143","77.8112586877045","","",
"Mauritius","MUS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3163374767888","99.3495705952433","99.382883118503","99.416277503971","99.4497609225468","99.483333741009","99.5169819997469","99.5507166407848","99.5845366579485","99.6184440971442","99.6524315945965","99.6865004105042","99.7206566079624","99.7548988700036","99.7892273957832","99.8236333743034","99.858158093397","99.8927781204715","99.9274631483923","99.9621987210459","99.9958002416707","100","99.9999995490947","","",
"Malawi","MWI","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8551503867891","54.6944365407866","55.5306960967453","56.3642789213834","57.1948248177515","58.0226689907609","58.8474613731577","59.6695187660042","60.488516312097","61.3079411675592","62.127463511403","62.9470286507326","63.7660224661247","64.5846233286892","65.4019636230554","66.21842923585","67.0329347081967","67.84581515677","68.6566613091595","69.4648756261317","70.2704690844752","71.0728290743371","71.8719097810746","","",
"Malaysia","MYS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8785596404147","96.9386638984312","96.9407846944461","96.9447925660287","96.9506381574656","96.9579979151332","96.9670360851847","96.9776304446457","96.989737695616","97.0030775011132","97.0177484525087","97.0238916764979","97.0294883870059","97.0360191765734","97.0436886468194","97.0522072204615","97.0616988178433","97.0711842734063","97.08076702519","97.0903674239334","97.0999105708665","97.1094167919655","97.1564591913943","","",
"North America","NAC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9303882250905","98.9365620410958","98.9427795635829","98.9489655303529","98.9551202998814","99.0331654788431","99.1103659802406","99.1865400995712","99.2617884283692","99.3360633330986","99.4093720233849","99.4815684416365","99.5526440614607","99.6224120307725","99.6909076118532","99.7588472669005","99.825456208214","99.8864983712672","","",
"Namibia","NAM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9628102006405","76.3689821667623","76.8782066115786","77.4019458954656","77.9204001256526","78.4318651214661","78.9370961710911","79.4353345856474","79.9267237226483","80.4094271857812","80.8850164351902","81.3519879199082","81.8179821315026","82.2751583561412","82.7234244328951","83.1619215172849","83.5864062697549","83.9961178691327","84.3913137081785","84.8394848926625","85.2751917542767","85.6986632731503","85.9121143953787","","",
"New Caledonia","NCL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.10497708421","95.10497708421","95.10497708421","95.3383295002079","95.5716819162058","95.8050343322036","96.0383867482015","96.2717391641993","96.5050915801972","96.7384439961951","96.9717964121929","97.2051488281908","97.4385012441887","97.6718536601866","97.9052060761844","98.1385584921823","98.3719109081802","98.6052633241781","98.8386157401759","99.0719681561738","99.3053205721716","99.5386729881695","99.5386729881695","","",
"Niger","NER","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4862898335816","38.2323921535631","38.9070640104782","39.5615764536022","40.1952996142198","40.8076339348269","41.3997749332035","41.9711167865491","42.5210848692935","43.0508252721647","43.5597544905099","44.0473292776335","44.5146416573825","44.9611346362854","45.3946527650978","45.8159264872674","46.2236182374411","46.6184774422592","46.9992412972418","47.3666848215679","47.7205800435476","48.060252645199","48.896070488521","","",
"Nigeria","NGA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4422771880572","45.7286131867996","47.2883073743618","48.8567642406248","50.4334927622484","52.0176713923367","53.6095346466067","55.2089706747755","56.8158520956791","58.4287046846298","60.048448967519","61.6709575534606","63.296219919828","64.9235673868733","66.5530061054195","68.1845425049661","69.8172268810042","71.451735522149","73.0874579051768","74.7241263304551","76.361790269796","78.0001935748374","79.6394085948484","","",
"Nicaragua","NIC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6461725738748","80.6712485778784","80.697556235523","80.7254005845665","80.7547757336457","80.7870236509338","80.8357507918115","80.8860732414651","80.9386665632115","80.9928505979787","81.048950444765","81.1069673480345","81.1669027053438","81.2287535155048","81.2921378883304","81.3531277628567","81.4159724476439","81.4356769312004","81.5210869682532","81.6122389735586","81.7087539746033","","","","",
"Netherlands","NLD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.999996990304","99.9999983868204","99.9999987228149","100","99.9999994573325","100","99.999998516524","100","100","99.9999985708445","99.9999996591429","100","100","99.9999988536471","100","100","99.9999971771538","100","100","100","100","100","99.9999974368313","","",
"Norway","NOR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.999999286078","99.9999970520901","99.9999971549165","100","99.9999965995429","100","100","99.9999985460061","100","100","99.9999982454226","99.9999993871015","99.9999993849234","99.999995923009","100","99.9999993472911","100","99.9999955421284","99.9999987035841","100","100","100","","",
"Nepal","NPL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6697888529143","80.3252807935525","80.936422443979","81.5412679602195","82.1397139231249","82.731665320308","83.3170381280125","83.895823115831","84.4678253980994","85.0329499671884","85.5911073264404","86.1422718062614","86.686530708514","87.2235597131944","87.7533252357355","88.275580629965","88.7902053889185","89.2969930943264","89.7957758492581","90.2863663521825","90.7685835327375","91.2422508128062","91.2350965073504","","",
"Nauru","NRU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0817937576702","98.0098979236459","97.9380020896215","97.8661062555972","97.7942104215728","97.7223145875485","97.6504187535241","97.5785229194998","97.5066270854755","97.4347312514511","97.3628354174268","97.2909395834024","97.2190437493781","97.1471479153537","97.0752520813294","97.003356247305","97.003356247305","97.003356247305","97.003356247305","97.003356247305","","","","","",
"New Zealand","NZL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9999997720245","99.9999994727498","99.9999996042885","99.9999994777015","99.9999984208119","100","99.9999977338024","100","99.9999974555785","100","99.9999988878029","100","100","99.9999995940721","99.9999988101768","99.9999992554402","100","100","100","100","100","99.9999962306108","100","","",
"OECD members","OED","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5087867462455","97.5959841507664","97.7486627153321","97.8429795711839","97.9377269629295","98.2759948415375","98.3512726209132","98.4314025963036","98.507666030265","98.5734772691615","98.6365655706096","98.6980723974117","98.7609992725811","98.8226321615953","98.885499889141","98.9460062135687","99.0057970492456","99.0645097590774","99.1191129061511","99.1692398863377","99.2120291891831","99.2504593065436","99.292499530353","","",
"Oman","OMN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6380751384865","85.633767394233","85.6294594553516","85.6251519486473","85.693648626899","86.0602737315176","86.4235170420893","86.783197423425","87.1393577072111","87.4916173094102","87.8404476591595","88.2854887282793","88.798794146094","89.2944806885204","89.7744713393211","90.238487000101","90.6874246575997","91.1148947044759","91.5230953938103","91.8882639823975","92.1680313333192","92.3097193933451","92.4399687647301","","",
"Other small states","OSS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.639429262498","88.8480909744958","85.7476416954991","85.9931471591781","86.3465873875105","86.681546585159","87.4264022525803","87.7320393198235","88.0336334712153","88.3868951706014","88.7175970469067","88.9734268624097","89.2824183388572","89.6217819583554","89.9777930810828","90.383820615663","90.7759557246195","91.1855704221068","91.5372898836597","91.7875128481682","92.7506586269229","93.0226044510878","93.2656037091251","","",
"Pakistan","PAK","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.3640207649067","87.6027830851505","87.8385392713498","88.0732811150417","88.3071370228667","87.9905798672017","88.1440617187268","88.3118874800695","88.4779312858562","88.642191883269","88.8047528450212","88.9656021763823","89.1247311719253","89.2819713314618","89.4374847948449","89.5912469503616","89.7432459855344","89.8934102801381","90.0425979115228","90.1906503511874","90.3373369493084","90.4824630644152","90.6257538469708","","",
"Panama","PAN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5552977125429","89.9173275396009","90.2767156861899","90.6126509250145","90.8270090153794","91.0306750330875","91.2311405700682","91.4282616286243","91.6224163894361","91.8134554082341","92.0012444820873","92.1874281167023","92.371804723482","92.5543328461858","92.735108577371","92.9137986450208","93.2426372617578","93.5700537808249","93.8958373030586","94.182498815948","94.3957926093894","94.6061069769306","94.6515652983232","","",
"Peru","PER","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1488865847973","80.9349728807421","81.7100789592886","82.474684134901","83.228525609799","83.9713814105883","84.7040840155234","85.4260756884851","86.0983257164264","86.7473234759731","87.3922024813053","88.0324057036576","88.668521405509","89.3000345168685","89.9272553412932","90.5504162789145","91.1691059497992","91.7835691514677","92.3950837119963","93.0032366873463","93.6079681449903","94.2088981939542","94.8058093151953","","",
"Philippines","PHL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9786535058569","86.3458339282834","86.7353290540228","87.1255156450676","87.5163914921387","87.9079574573496","88.300211308836","88.6931489201816","89.086781337771","89.4811999864762","89.8807890071793","90.3027532664464","90.7233716794272","91.1427386256371","91.5606767241614","91.9773505590147","92.3926834183241","92.8078557116294","93.222835120702","93.6373567501473","94.0512327503984","94.4642805883106","94.8763113585893","","",
"Palau","PLW","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3564770331005","99.3625888826252","99.3688588352502","99.3752808875779","99.3905507182376","99.4051896870702","99.4192326974435","99.4326747527669","99.4455464755296","99.4578364255929","99.4695705930484","99.4807528058898","99.4914143484921","99.5015302251586","99.511147271251","99.5202624333344","99.5288425689722","99.5369022731469","99.5444724184567","99.5515887428089","99.5582727416003","99.564552006041","99.5704494394572","","",
"Papua New Guinea","PNG","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7545561183875","31.7415215472398","31.7308543082929","31.7201883323159","31.7089302006926","32.7395779664836","33.7706619827124","34.8021835185737","35.8341434516428","36.8591179358119","37.8802570165898","38.8970353654873","39.9104998416853","40.9271667940676","41.9466985965934","42.9687651734413","43.9930330008888","45.0191783233948","46.0473416259177","47.0767255901086","48.1070226075146","49.1692326810418","50.2351809434902","","",
"Poland","POL","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1592394224443","99.1574208743657","99.1555854357126","99.1537397635124","99.1519018066916","98.4269374145649","97.6997464122955","96.9696751320083","96.237152990062","95.5020825058949","94.7645729803903","94.0267326823036","93.2894896723265","92.5535483138945","91.8196871808371","91.0888058086284","90.3615703186745","90.3695800959207","","",
"Pre-demographic dividend","PRE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4746540280656","45.2873182947715","46.2337279891448","47.1774462221017","48.1418855713676","49.1722499647079","50.1624953287639","51.1217227025698","52.1629741227935","53.2267308239782","54.2868967504336","55.16878559333","56.2257388661565","57.2794149218009","58.3232182003163","59.35999302232","60.3825529365401","61.4347639449574","62.4453955966866","63.4375236425004","64.3969944870667","65.3338117019031","66.1911733224525","","",
"Puerto Rico","PRI","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2132456329924","97.3607259079284","97.5082061828645","97.6556864578005","97.8031667327366","97.9506470076727","98.0981272826087","98.2456075575448","98.3930878324808","98.5405681074169","98.688048382353","98.835528657289","98.9830089322251","99.1304892071611","99.2779694820972","99.4254497570333","99.5729300319693","99.7204103069054","99.8678905818415","100","100","100","100","","",
"Korea, Dem. People's Rep.","PRK","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3029424138404","99.3025428052032","99.3021505403324","99.3017601327987","99.2395010690127","98.8654694870278","98.4923397809476","98.1201002491517","97.7487527395899","97.3801754237773","97.0141879545271","96.6502061829042","96.2883252390654","95.9284731313416","95.5706756556801","95.2148804205921","94.8621023027482","94.5124537004121","94.1662330163771","93.8236859124211","93.8438458039225","93.8651413187457","93.8875019271451","","",
"Portugal","PRT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2296653665282","99.2163879122312","99.2046776613979","99.1944165915606","99.1856112955147","99.1782467357753","99.1723220427417","99.1678162409362","99.1647371583627","99.1630556133463","99.1627671316977","99.1638694569545","99.1663315159812","99.1701175619018","99.1752188842536","99.1816088485954","99.1892646693898","99.1981685973505","99.2082795604193","99.2195941125794","99.2320673881807","99.2456837063356","99.2604090152506","","",
"Paraguay","PRY","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2362190151531","77.7879198510234","79.2988558912089","80.6966115800717","82.0578364483405","83.4038094172464","84.7343030109567","86.0493988819789","87.34940587523","88.6341505522764","89.9037202338302","91.1581991748664","92.3978172967035","93.618796817874","94.8251554833038","96.0186086116123","97.1992968525856","98.3671694137756","99.5224912893959","99.5911140188522","99.5934707827491","99.5958982324205","99.5983928104585","","",
"West Bank and Gaza","PSE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.6478557621416","91.0515758847298","91.4544912987569","91.8565154712409","92.257752664338","92.6581125528945","93.0576535423239","93.4564127476274","93.8543238491024","94.2516564655526","94.6484012106018","95.0445111299268","95.4399375365635","95.7591629903732","96.0708791130045","96.3798570222463","96.6860021020729","96.9892240813863","97.289425432892","97.5865067324122","97.8804019584454","98.1710001856796","98.4446403150219","","",
"Pacific island small states","PSS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0036469746169","88.0419701687054","88.0515695455347","88.0615507683535","88.0734972479125","87.9537585858438","87.8037548901037","87.6584597244792","87.5098688025378","87.3502754264194","87.1508628194012","86.9204794049013","86.6837035290091","86.5074817363477","86.325348484223","86.137038103115","85.9415216462597","85.7439903731745","85.5391392690981","85.6142024715605","85.6667090067128","85.5634739753824","","","",
"Post-demographic dividend","PST","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2373552681885","99.2505664677867","99.2266017149422","99.236022118017","99.2161827440223","99.117061461064","99.1096347411689","99.1062612622358","99.1049431932035","99.1014621873093","99.1210254836204","99.1393207726095","99.1576728731572","99.1891677862622","99.2088317204213","99.2491130045476","99.2881489125767","99.3266704351839","99.3651360197625","99.4016210946376","99.4404260002982","99.4803704766694","99.5267177087597","","",
"French Polynesia","PYF","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9998431747407","99.9998842480229","99.9999253213051","99.9999663945873","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Qatar","QAT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9029247892536","99.9029247892536","99.9029247892536","99.9029247892536","99.9029247892536","99.9029247892536","99.9029247892536","99.9029247892536","99.9029247892536","99.9090710287163","99.915217268179","99.9213635076417","99.9275097471044","99.9336559865671","99.9398022260297","99.9459484654924","99.9520947049551","99.9582409444178","99.9643871838805","99.9705334233432","99.9766796628058","99.9828259022685","99.9889721417312","","",
"Romania","ROU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.9999992831776","99.9999965363618","99.9999969086513","100","99.9999984443348","99.999997085641","100","99.9999990896957","100","99.9999996926513","100","100","99.9999994938716","99.9999996874349","100","100","100","100","99.9999996798846","100","99.9999977769296","99.9999979732841","","",
"Russian Federation","RUS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.346969033031","95.3464835099557","95.4208208420239","95.4995210865966","95.5795781237422","95.6594291305029","95.739075854412","95.8185098820316","95.8977415974711","95.9766636604907","96.055478248914","96.1340916047859","96.2138533850753","96.2945729464349","96.376342161291","96.4588851939079","96.5421961836255","96.6261776651853","96.7106491336878","96.7955268787445","96.8807180454075","96.9661268832914","97.0515979366034","","",
"Rwanda","RWA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4877400812649","45.597310878186","46.7269188678981","47.6184186237104","48.4807001161199","49.3504746837897","50.2280357734339","51.1127958841887","52.0050439552417","52.9050782928433","53.812311723031","54.7270312962107","55.6495360555589","56.5792334362488","57.5210496360148","58.4752230978059","59.4411197028295","60.4192608419464","61.4095815029197","62.4117359707321","63.4259387180091","64.4521093451099","65.1008780704924","","",
"South Asia","SAS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.4167531771601","81.9445452629304","82.4885905935909","83.0228361737598","83.5752215902724","84.0631843728736","84.5968283168504","85.1510166056332","85.7001786179554","86.2357496248853","86.7733038885049","87.3041265000811","87.8319659244962","88.3631272938563","88.8915185317276","89.421798516827","89.953713729726","90.4827042698855","91.0093596164234","91.5341415352562","92.0561647359973","92.5752997468552","93.0754453867397","","",
"Saudi Arabia","SAU","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6744410427302","98.6709231567811","98.6673971493448","98.6638614767812","98.6603423033735","98.6568008588509","98.6532791302563","98.6497582157805","","",
"Sudan","SDN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.6474372791814","44.6614226219873","44.6754074159875","44.6893905938749","44.7033753195238","45.8190395908666","46.9340172529745","48.048310173272","49.1619183582309","50.2797012285527","51.4014783358851","52.5268264920193","53.6551016203775","54.786102248502","55.9192043089609","57.0543889684013","58.1910173796323","59.3286670896413","60.4670842442273","61.6056535311679","62.7441109270103","63.8820096510733","64.920075323352","","",
"Senegal","SEN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.7555406350506","60.8756144546024","61.9989937102872","63.1913822066463","64.4339943181148","65.6736809272597","66.911108985333","68.1456746962979","69.3772031298627","70.6051497639055","71.8300877317255","73.0514525533288","74.2687450783238","75.4821356227169","76.6914468030901","77.8987857430696","79.1033819690487","80.3052683415206","81.5034042834338","82.6975294805221","83.8869032487823","85.0712263043194","86.2497738333803","","",
"Singapore","SGP","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Solomon Islands","SLB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.684962029243","78.7391928680405","78.7945401018168","78.8510048244629","78.9085911691567","78.1097992602646","77.1528573983775","76.2134616420963","75.2920502593737","74.3884974390929","73.5032170030836","72.6348281309613","71.7835303579543","70.9490706970944","70.1311297445633","69.3299197692829","68.5447968435912","67.7759579025056","67.0062568116343","67.1538021706971","67.3010272697103","67.4476106942439","","","",
"Sierra Leone","SLE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0842285669832","41.4103627667537","42.5175564440596","43.6249629264156","44.732540715921","45.8700983836474","47.0291549762346","48.1866496269663","49.3425067306744","50.4962996620825","51.647977765691","52.7978280289935","53.945779626201","55.0911064398499","56.234413472513","57.3753150579913","58.5140678398776","59.6526541621774","60.7914194412403","61.9298092529535","63.0675633656408","64.2044175927295","65.340117893082","","",
"El Salvador","SLV","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.6360268784025","78.8357152170907","80.0285290995464","81.2157868750133","82.3977563954932","83.5728135392811","84.74156283604","85.9168220429352","87.1619584784562","88.3843344376465","89.5841918914407","90.7614868095957","91.9155629608669","93.0459632736078","94.1529283986877","95.236218443692","96.2074761001858","96.8050128885534","97.3822109325189","97.8203480942147","98.0305089627303","98.1944683010115","98.5931599892378","","",
"San Marino","SMR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Somalia","SOM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6610819474626","25.2286233809906","26.7933023922756","28.558900212681","30.3199382673539","32.0742165756556","33.8236567371781","33.8259720748513","35.9803347703058","38.1285200472098","40.2719607819724","42.4072533213505","43.9918244098396","45.5701508813665","47.1431300807388","48.7111537627703","50.2745954059149","51.8329310505967","53.3865153035355","54.9344082547372","56.4769729104123","58.0137282064604","58.2595030744228","","",
"Serbia","SRB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3067886279812","89.3019468426874","89.2970582916295","89.2921910184179","89.2871687965082","89.6523725384607","90.0188988119915","90.3866857574049","90.7558390153973","91.1263009793936","91.4981190223907","91.8712091293649","92.2482472043669","92.6269680658839","93.0063522288566","93.3864584076858","93.7672317299701","94.1483687252783","94.5300314404576","94.9123598279511","95.2955251429795","95.6796651425095","95.6781370756231","","",
"Sub-Saharan Africa (excluding high income)","SSA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4092920807366","46.1936311787688","47.0449919148861","47.9012773604465","48.763521406706","49.6792871193875","50.5982085327882","51.4971854976696","52.4431211990601","53.3924739011406","54.341561615169","55.1383410247396","56.074171557606","57.0061637773355","57.9436075978767","58.890314717158","59.8089570827295","60.7464766906263","61.6638691770231","62.5649187154113","63.4435391805656","64.3239795425543","65.1580215512087","","",
"South Sudan","SSD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.163221709148","41.2371967696352","41.2746937323888","41.2773829299588","41.2475085031689","41.1868131749208","41.0973279814729","40.9815067285013","40.841655390804","40.9509272897971","41.0656616457638","41.186592846362","","",
